nickname,contents,date,latitude,longitude
검은고양이, #일상 여의도 커피기업은 내부 그나마 좀 넓은 편이네요. 점심에는 사람 너무 많지만요..,2023-04-06 18:17:26,37.52902863952744,126.92190286669492
아이언맨, #교통 여의도역 5호선 방화행 사람 대박대박 많아요. 열차 하나가 안왔어서 그런가봐요,2023-04-06 18:10:22,37.521376637479015,126.92448460516569
검은고양이," #날씨 현재 여의도 날씨 안개인줄 알았는데 날씨예보 찾아보니 초미세먼지 매우나쁨, 미세먼지 나쁨이네요",2023-04-06 16:28:43,37.5267849150832,126.930167091136
이또한지나가리," #일상 경기도 여주 패션아울렛. 
부발읍에서 장호원 가는길..  
컨테이너 형태의 건축물",2023-04-06 14:21:41,37.216103,127.535927
검은고양이, #교통  #날씨 여의도 파크원 타워 앞인데 비가 아주 조금씩 흩날리고 있어요. 마포대교 방면 양방향 차량도 꽤 있어요,2023-04-06 13:17:28,37.5266641708316,126.92716700037366
F," #일상 #서울창포원
창포원에 왜가리가 자주 날아오네요🪶🪶",2023-04-06 09:14:06,37.6895292622726,127.047164749977
아이언맨, #교통 오늘 독바위역 출근길은 평소보다 사람이 더 적은 것 같아요. 평화로운 6호선,2023-04-06 08:16:57,37.618412193261015,126.93285919014654
검은고양이, #교통 오늘은 차가 약간 뒤쪽(독바위역근처)은 막히고 불광역 다가가는 쪽은 비어있어요. ,2023-04-06 08:04:39,37.618412193261015,126.93285919014654
검은고양이, #날씨 오늘 아침에는 비 미스트처럼 아주 살짝 내려요. 저는 우산 없이 나왔어요.. 날씨 흐리고 생각보다 안추워요,2023-04-06 07:58:04,37.616825513543695,126.93279452881767
아이언맨, #뉴스 새벽에 응암동 불이 난 곳이 있었어요. 주방화재로 당분간 휴업한대요. 인명피해 없어서 다행이네요,2023-04-05 21:21:10,37.5963272964127,126.924109745075
아이언맨, #일상 김치볶음밥 필수재료는 뭐라고 생각하세요? 저는 신김치랑 물엿이요,2023-04-05 20:56:18,37.614688562982266,126.93314442622454
검은고양이, #일상 집에서 만드는 치킨! 이제 교촌 치킨도 2만원이 넘더라구요.. 3000원이나 인상했대요,2023-04-05 20:40:34,37.614688562982266,126.93314442622454
아이언맨, #교통 아침에 출근차량으로 가득하던 도로가 퇴근 시간무렵에는 텅 비어있네요,2023-04-05 20:09:37,37.614688562982266,126.93314442622454
검은고양이, #날씨 독바위역 근처 아주 약하게 비내리고 있어요. 우산 안 쓴 사람들도 조금 있는 정도입니다,2023-04-05 19:03:27,37.61800062846184,126.9332239498635
공공의아군,내일 #존윅4 #메가박스 #빵원티켓 행사해요. 오전 11시. 놓치지말아요. #일상 ,2023-04-05 18:33:16,37.5130779481089,127.058215118259
아이언맨, #교통 공덕역 5호선에서 6호선으로 환승하러 가는 구간에도 사람이 많아요,2023-04-05 18:21:57,37.5445416897534,126.951451177648
아이언맨,"여의도역으로 가는 무빙워크 사람 엄청 많아요 #교통 
비와서 다들 지하로 피신한듯요",2023-04-05 18:11:50,37.52314790500404,126.92374725445255
검은고양이, #날씨 지금은 비가 미스트처럼 흩뿌리네요. 기온도 확! 떨어져서 추워요,2023-04-05 18:06:22,37.52483909407854,126.92633404542062
흰둥이는잘말려,오랜만에 주민센터 들렀다가 홍보책자 봤는데 전 해당사항 없지만 이런건 많이많이 알려야 하는 게 아닐지.. #신생아지원 #육아 #임신 #출산 #양천구신생아 #산모건강 #보건소 ,2023-04-05 15:22:57,37.53280140298755,126.8315358974018
검은고양이, #날씨 여의도도 아직도 비가 오고 있네요. 그리고 바람도 엄청 불고 기온도 확 낮아진듯해요,2023-04-05 08:54:59,37.52511575953955,126.92704218577035
아이언맨, #교통 독바위역 앞은 의외로 차가 많이 다니지 않아요. 비가 오는데도 한가하네요!,2023-04-05 08:00:06,37.61841581867416,126.93286894995536
검은고양이, #날씨 비가 아침까지 이어지네요. 비 오는 것 치고는 기온이 많이 낮아지지 읺았어요,2023-04-05 07:55:37,37.61839208404889,126.9330694977366
아무개,"인천공항인데 비가 많이 오네요.

 #날씨 ",2023-04-05 01:33:34,37.44864569494624,126.44669520042292
검은고양이, #뉴스 은평구 정전났어요. 문자는 대조동이지만 불광동도 정전으로 1~2초정도 불 나갔어요,2023-04-04 23:51:15,37.614688562982266,126.93314442622454
공공의아군,#cgv 에서 #워너브라더스 특별전이 있어요. 관심있으신분들은 예매하세욥!!,2023-04-04 21:53:24,37.5297517407141,126.963950815777
아이언맨, #교통 롸? 여의도역 3번출구 내려가는 에스컬레이터 줄서서 내려가요. 퇴근시간이라 사람이 많아서요,2023-04-04 18:08:30,37.5226789852955,126.92386681225796
검은고양이," #교통 씨티플라자근처 퇴근하는 사람들, 차량들 점점 많아지고 있어요.  #날씨 비는 아직 안와요",2023-04-04 18:05:34,37.52452221097209,126.92583354315823
아이언맨, #일상 점심에 다녀온 윤중로에는 벌써 분홍 벚꽃 다 떨어져가요. 오늘 저녁 비 오면 이마저도 보기 힘들 듯 합니다,2023-04-04 16:13:48,37.53351080966769,126.91493215270192
아이언맨, #교통  #뉴스 공군 특수비행팀 블랙이글스가 4일 오후 2시 30분부터 5분 간 서울 여의도 상공에서 비행 훈련 한대요. 어쩐지 굉음이 엄청나더라구요,2023-04-04 14:34:45,37.52506938271225,126.92679667496694
제이," #날씨 
오늘 저녁부터 비가 온다그래서 아기랑 둘이 #인천대공원에 급하게 왔어요ㅋㅋㅋ 아직까지는 날이 진짜 좋네요~",2023-04-04 14:31:16,37.45942406957192,126.7517249273675
아이언맨, #교통 여의도 포스트타워 앞 교통상황입니다. 차 많이 다니지 않아요.  #날씨 는 선선+흐림 입니다. 저녁에 비가 온대요,2023-04-04 13:39:26,37.52521663549611,126.92716135237593
아이언맨, #교통 ifc와 씨티플라자 사이 교통은 차보다 사람들이 많아요. 점심시간이라 그런가봐요,2023-04-04 12:06:31,37.524883766844596,126.92549591580104
공공의아군,#치킨래빗 서프라이즈쿠폰 오늘 12시에 #cgv 에서 천매 뿌립니다. 놓치지 않을거에요..!,2023-04-04 09:24:47,37.5297517407141,126.963950815777
검은고양이,#교통  #뉴스 율촌빌딩 커피빈 앞에서 통신공사 하고 있어요. 도로 조금 걸쳐서 하네요. ,2023-04-04 08:54:29,37.52479686382113,126.92619762021674
검은고양이, #뉴스 4/4~4/9 여의도 17회 벚꽃축제라고 하네요. 오늘 밤에 비가 오면 꽃잎이 많이 떨어질 것 같아요.3번출구로 가거나 여의나루역으로 가면 바로 볼 수 있어요  #교통 ,2023-04-04 08:45:59,37.52157811093315,126.92431069977907
아이언맨, #교통 공덕역 환승구간 출근하는 사람들이 많아요. 가끔 5호선 사람 많이서 못탈정도가 됐어요 요즘은 ,2023-04-04 08:34:58,37.54339019785103,126.95192398513966
검은고양이, #교통 어제는 차가 별로 없는 편이었는데 오늘은 다시 제가 아는 아침출근길의 모습이네요,2023-04-04 08:02:17,37.61841432359253,126.93286301594742
검은고양이, #날씨 오늘 날씨 어제보다 춥다는데 기온은 별 차이 없는 것 같아요. 근데 좀 흐리네요,2023-04-04 07:56:33,37.61841432359253,126.93286301594742
호박고구마,달인집 배키욘방에서 닭다리덮밥 먹었어요 웨이팅 해서 먹을 정도는.... 아닌 거 같아요ㅎㅎ.. #배키욘방 #일상 ,2023-04-03 23:27:59,37.51350032122024,127.1083367302445
도토리,잠실역 5번 출구에는 공사중이에요 열두시가 다 되어가는데도 차량들이 꽤 있네요 #교통  #일상 #졸리군,2023-04-03 23:23:44,37.513550422189304,127.10063335497593
제이," #일상 
#벚꽃 핀 걸 보려고 #수봉공원에 왔는데 신기한게 생겼네요. 화장실 앞에 반려동물 대기공간이 있어요ㅎㅎㅎ 덕분에 편하게 화장실을 다녀올 수 있었답니다👍🏻",2023-04-03 22:35:54,37.4594870512564,126.662546895236
도토리,"잠실석촌호수공원이에요~~~ 오늘이 벚꽃 마지막?이라서 그런지 사람들이 많네요ㅎㅎ 시계반대방향으로 걷다가 사람들이랑 부딪혀서 다시 뒤돌아서 똑같이 걸어가는중🤣
#석촌#벚꽃 #일상 ",2023-04-03 21:34:29,37.50971788085217,127.10250059747467
